Datahora, Temperatura1591550649.292638,281591550679.564377,251591550709.8304913,251591550740.1294122,251591550770.4139793,281591550800.7042978,26
1591550831.0015218,28
1591550861.317908,23
1591550891.6132517,21
1591550977.3630035,21
1591551007.6482382,26
1591551037.972039,23
1591551159.92464,26
